case_id,source_file,query,intent,start,end,period,interval,ticker,datetime,Open,High,Low,Close,Adj Close,Volume
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-03-20 00:00:00,182.02999877929688,182.67999267578125,174.0,179.72999572753906,179.72999572753906,81773100
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-03-21 00:00:00,185.97000122070312,187.69000244140625,177.66000366210938,178.67999267578125,178.67999267578125,75265600
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-03-22 00:00:00,177.2100067138672,180.75999450683597,175.0500030517578,179.64999389648438,179.64999389648438,57899100
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-03-25 00:00:00,172.89999389648438,182.8000030517578,172.0,178.6300048828125,178.6300048828125,71935300
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-03-26 00:00:00,179.5399932861328,182.6000061035156,176.3300018310547,177.8699951171875,177.8699951171875,65322400
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-03-27 00:00:00,179.9600067138672,181.22999572753903,175.39999389648438,179.58999633789062,179.58999633789062,55685600
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-03-28 00:00:00,179.47000122070312,183.3999938964844,178.3000030517578,180.4900054931641,180.4900054931641,57628600
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-01 00:00:00,180.10000610351562,187.2400054931641,179.89999389648438,183.33999633789065,183.33999633789065,74299900
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-02 00:00:00,179.47000122070312,180.10000610351562,174.8300018310547,178.6999969482422,178.6999969482422,61598800
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-03 00:00:00,177.5399932861328,182.0500030517578,176.6999969482422,180.7700042724609,180.7700042724609,49835100
